+2.5487e+10ns POS: x=169.686, y=30, z=0; VEL:0, y=0, z=0
+2.5487e+10ns POS: x=169.686, y=30, z=0; VEL:50.0261, y=0, z=0
+2.59542e+10ns POS: x=175.667, y=190, z=0; VEL:0, y=0, z=0
+2.59542e+10ns POS: x=175.667, y=190, z=0; VEL:50, y=0, z=0
+2.62928e+10ns POS: x=210, y=30, z=0; VEL:0, y=0, z=0
+2.62928e+10ns POS: x=210, y=30, z=0; VEL:0, y=50.0261, z=0
+2.64865e+10ns POS: x=210, y=39.6858, z=0; VEL:0, y=0, z=0
+2.64865e+10ns POS: x=210, y=39.6858, z=0; VEL:0, y=50, z=0
+2.66408e+10ns POS: x=210, y=190, z=0; VEL:0, y=0, z=0
+2.66408e+10ns POS: x=210, y=190, z=0; VEL:0, y=50, z=0
+2.66542e+10ns POS: x=210, y=190.667, z=0; VEL:0, y=0, z=0
+2.66542e+10ns POS: x=210, y=190.667, z=0; VEL:0, y=50, z=0
+2.66865e+10ns POS: x=210, y=49.6858, z=0; VEL:0, y=0, z=0
+2.66865e+10ns POS: x=210, y=49.6858, z=0; VEL:0, y=50.272, z=0
+2.67859e+10ns POS: x=210, y=54.6858, z=0; VEL:0, y=0, z=0
+2.67859e+10ns POS: x=210, y=54.6858, z=0; VEL:0, y=50.0365, z=0
+2.70408e+10ns POS: x=210, y=210, z=0; VEL:0, y=0, z=0
+2.70408e+10ns POS: x=210, y=210, z=0; VEL:-50, y=0, z=0
+2.7092e+10ns POS: x=210, y=70, z=0; VEL:0, y=0, z=0
+2.7092e+10ns POS: x=210, y=70, z=0; VEL:-50.0365, y=0, z=0
+2.74917e+10ns POS: x=190, y=70, z=0; VEL:0, y=0, z=0
+2.74917e+10ns POS: x=190, y=70, z=0; VEL:0, y=50.0365, z=0
+2.77852e+10ns POS: x=190, y=84.6858, z=0; VEL:0, y=0, z=0
+2.77852e+10ns POS: x=190, y=84.6858, z=0; VEL:0, y=50, z=0
+2.78915e+10ns POS: x=190, y=90, z=0; VEL:0, y=0, z=0
+2.78915e+10ns POS: x=190, y=90, z=0; VEL:50, y=0, z=0
+2.81852e+10ns POS: x=204.686, y=90, z=0; VEL:0, y=0, z=0
+2.81852e+10ns POS: x=204.686, y=90, z=0; VEL:50, y=0, z=0
+2.82408e+10ns POS: x=150, y=210, z=0; VEL:0, y=0, z=0
+2.82408e+10ns POS: x=150, y=210, z=0; VEL:0, y=-50, z=0
+2.82915e+10ns POS: x=210, y=90, z=0; VEL:0, y=0, z=0
+2.82915e+10ns POS: x=210, y=90, z=0; VEL:0, y=-50, z=0
+2.83542e+10ns POS: x=150, y=204.333, z=0; VEL:0, y=0, z=0
+2.83542e+10ns POS: x=150, y=204.333, z=0; VEL:0, y=-50, z=0
+2.86408e+10ns POS: x=150, y=190, z=0; VEL:0, y=0, z=0
+2.86408e+10ns POS: x=150, y=190, z=0; VEL:50, y=0, z=0
+2.88852e+10ns POS: x=210, y=60.3142, z=0; VEL:0, y=0, z=0
+2.88852e+10ns POS: x=210, y=60.3142, z=0; VEL:0, y=-50, z=0
+2.90408e+10ns POS: x=170, y=190, z=0; VEL:0, y=0, z=0
+2.90408e+10ns POS: x=170, y=190, z=0; VEL:0, y=50, z=0
+2.90915e+10ns POS: x=210, y=50, z=0; VEL:0, y=0, z=0
+2.90915e+10ns POS: x=210, y=50, z=0; VEL:-50, y=0, z=0
+2.93852e+10ns POS: x=195.314, y=50, z=0; VEL:0, y=0, z=0
+2.93852e+10ns POS: x=195.314, y=50, z=0; VEL:-50, y=0, z=0
+2.94408e+10ns POS: x=170, y=210, z=0; VEL:0, y=0, z=0
+2.94408e+10ns POS: x=170, y=210, z=0; VEL:50, y=0, z=0
+2.94852e+10ns POS: x=190.314, y=50, z=0; VEL:0, y=0, z=0
+2.94852e+10ns POS: x=190.314, y=50, z=0; VEL:-50.5972, y=0, z=0
+2.94914e+10ns POS: x=190, y=50, z=0; VEL:0, y=0, z=0
+2.94914e+10ns POS: x=190, y=50, z=0; VEL:0, y=50.5972, z=0
+2.9584e+10ns POS: x=190, y=54.6858, z=0; VEL:0, y=0, z=0
+2.9584e+10ns POS: x=190, y=54.6858, z=0; VEL:0, y=50.041, z=0
+2.97542e+10ns POS: x=185.667, y=210, z=0; VEL:0, y=0, z=0
+2.97542e+10ns POS: x=185.667, y=210, z=0; VEL:50.0064, y=0, z=0
+3.01541e+10ns POS: x=205.667, y=210, z=0; VEL:0, y=0, z=0
+3.01541e+10ns POS: x=205.667, y=210, z=0; VEL:50, y=0, z=0
+3.02408e+10ns POS: x=210, y=210, z=0; VEL:0, y=0, z=0
+3.02408e+10ns POS: x=210, y=210, z=0; VEL:0, y=-50, z=0
+3.02834e+10ns POS: x=190, y=89.6858, z=0; VEL:0, y=0, z=0
+3.02834e+10ns POS: x=190, y=89.6858, z=0; VEL:0, y=50, z=0
+3.05541e+10ns POS: x=210, y=194.333, z=0; VEL:0, y=0, z=0
+3.05541e+10ns POS: x=210, y=194.333, z=0; VEL:0, y=-50.2218, z=0
+3.06537e+10ns POS: x=210, y=189.333, z=0; VEL:0, y=0, z=0
+3.06537e+10ns POS: x=210, y=189.333, z=0; VEL:0, y=-50.1019, z=0
+3.07834e+10ns POS: x=190, y=114.686, z=0; VEL:0, y=0, z=0
+3.07834e+10ns POS: x=190, y=114.686, z=0; VEL:0, y=50, z=0
+3.09531e+10ns POS: x=210, y=174.333, z=0; VEL:0, y=0, z=0
+3.09531e+10ns POS: x=210, y=174.333, z=0; VEL:0, y=-50, z=0
+3.10397e+10ns POS: x=210, y=170, z=0; VEL:0, y=0, z=0
+3.10397e+10ns POS: x=210, y=170, z=0; VEL:-50, y=0, z=0
+3.13834e+10ns POS: x=190, y=144.686, z=0; VEL:0, y=0, z=0
+3.13834e+10ns POS: x=190, y=144.686, z=0; VEL:0, y=50, z=0
+3.14397e+10ns POS: x=190, y=170, z=0; VEL:0, y=0, z=0
+3.14397e+10ns POS: x=190, y=170, z=0; VEL:0, y=50, z=0
+3.14834e+10ns POS: x=190, y=149.686, z=0; VEL:0, y=0, z=0
+3.14834e+10ns POS: x=190, y=149.686, z=0; VEL:0, y=50, z=0
+3.14897e+10ns POS: x=190, y=150, z=0; VEL:0, y=0, z=0
+3.14897e+10ns POS: x=190, y=150, z=0; VEL:50, y=0, z=0
+3.15531e+10ns POS: x=190, y=175.667, z=0; VEL:0, y=0, z=0
+3.15531e+10ns POS: x=190, y=175.667, z=0; VEL:0, y=50.1055, z=0
+3.17834e+10ns POS: x=204.686, y=150, z=0; VEL:0, y=0, z=0
+3.17834e+10ns POS: x=204.686, y=150, z=0; VEL:50, y=0, z=0
+3.18391e+10ns POS: x=190, y=190, z=0; VEL:0, y=0, z=0
+3.18391e+10ns POS: x=190, y=190, z=0; VEL:50.1055, y=0, z=0
+3.18897e+10ns POS: x=210, y=150, z=0; VEL:0, y=0, z=0
+3.18897e+10ns POS: x=210, y=150, z=0; VEL:0, y=50, z=0
+3.19834e+10ns POS: x=210, y=154.686, z=0; VEL:0, y=0, z=0
+3.19834e+10ns POS: x=210, y=154.686, z=0; VEL:0, y=50, z=0
+3.22383e+10ns POS: x=210, y=190, z=0; VEL:0, y=0, z=0
+3.22383e+10ns POS: x=210, y=190, z=0; VEL:0, y=50.1055, z=0
+3.22516e+10ns POS: x=210, y=190.667, z=0; VEL:0, y=0, z=0
+3.22516e+10ns POS: x=210, y=190.667, z=0; VEL:0, y=50, z=0
+3.22897e+10ns POS: x=210, y=170, z=0; VEL:0, y=0, z=0
+3.22897e+10ns POS: x=210, y=170, z=0; VEL:-50, y=0, z=0
+3.23516e+10ns POS: x=210, y=195.667, z=0; VEL:0, y=0, z=0
+3.23516e+10ns POS: x=210, y=195.667, z=0; VEL:0, y=50, z=0
+3.26383e+10ns POS: x=210, y=210, z=0; VEL:0, y=0, z=0
+3.26383e+10ns POS: x=210, y=210, z=0; VEL:-50, y=0, z=0
+3.26834e+10ns POS: x=190.314, y=170, z=0; VEL:0, y=0, z=0
+3.26834e+10ns POS: x=190.314, y=170, z=0; VEL:-50, y=0, z=0
+3.27516e+10ns POS: x=204.333, y=210, z=0; VEL:0, y=0, z=0
+3.27516e+10ns POS: x=204.333, y=210, z=0; VEL:-50.0815, y=0, z=0
+3.30378e+10ns POS: x=190, y=210, z=0; VEL:0, y=0, z=0
+3.30378e+10ns POS: x=190, y=210, z=0; VEL:0, y=-50.0815, z=0
+3.32834e+10ns POS: x=160.314, y=170, z=0; VEL:0, y=0, z=0
+3.32834e+10ns POS: x=160.314, y=170, z=0; VEL:-50, y=0, z=0
+3.33506e+10ns POS: x=190, y=194.333, z=0; VEL:0, y=0, z=0
+3.33506e+10ns POS: x=190, y=194.333, z=0; VEL:0, y=-50.0901, z=0
+3.34371e+10ns POS: x=190, y=190, z=0; VEL:0, y=0, z=0
+3.34371e+10ns POS: x=190, y=190, z=0; VEL:50.0901, y=0, z=0
+3.34897e+10ns POS: x=150, y=170, z=0; VEL:0, y=0, z=0
+3.34897e+10ns POS: x=150, y=170, z=0; VEL:0, y=-50, z=0
+3.37499e+10ns POS: x=205.667, y=190, z=0; VEL:0, y=0, z=0
+3.37499e+10ns POS: x=205.667, y=190, z=0; VEL:50, y=0, z=0
+3.38366e+10ns POS: x=210, y=190, z=0; VEL:0, y=0, z=0
+3.38366e+10ns POS: x=210, y=190, z=0; VEL:0, y=-50, z=0
+3.42834e+10ns POS: x=150, y=130.314, z=0; VEL:0, y=0, z=0
+3.42834e+10ns POS: x=150, y=130.314, z=0; VEL:0, y=-50.1105, z=0
+3.43832e+10ns POS: x=150, y=125.314, z=0; VEL:0, y=0, z=0
+3.43832e+10ns POS: x=150, y=125.314, z=0; VEL:0, y=-50, z=0
+3.45499e+10ns POS: x=210, y=154.333, z=0; VEL:0, y=0, z=0
+3.45499e+10ns POS: x=210, y=154.333, z=0; VEL:0, y=-50.2027, z=0
+3.46362e+10ns POS: x=210, y=150, z=0; VEL:0, y=0, z=0
+3.46362e+10ns POS: x=210, y=150, z=0; VEL:-50.2027, y=0, z=0
+3.48487e+10ns POS: x=199.333, y=150, z=0; VEL:0, y=0, z=0
+3.48487e+10ns POS: x=199.333, y=150, z=0; VEL:-50.1163, y=0, z=0
+3.50349e+10ns POS: x=190, y=150, z=0; VEL:0, y=0, z=0
+3.50349e+10ns POS: x=190, y=150, z=0; VEL:0, y=50.1163, z=0
+3.50895e+10ns POS: x=150, y=90, z=0; VEL:0, y=0, z=0
+3.50895e+10ns POS: x=150, y=90, z=0; VEL:50, y=0, z=0
+3.52478e+10ns POS: x=190, y=160.667, z=0; VEL:0, y=0, z=0
+3.52478e+10ns POS: x=190, y=160.667, z=0; VEL:0, y=50, z=0
+3.54895e+10ns POS: x=170, y=90, z=0; VEL:0, y=0, z=0
+3.54895e+10ns POS: x=170, y=90, z=0; VEL:0, y=-50, z=0
+3.60478e+10ns POS: x=190, y=200.667, z=0; VEL:0, y=0, z=0
+3.60478e+10ns POS: x=190, y=200.667, z=0; VEL:0, y=50, z=0
+3.62344e+10ns POS: x=190, y=210, z=0; VEL:0, y=0, z=0
+3.62344e+10ns POS: x=190, y=210, z=0; VEL:50, y=0, z=0
+3.63832e+10ns POS: x=170, y=45.3142, z=0; VEL:0, y=0, z=0
+3.63832e+10ns POS: x=170, y=45.3142, z=0; VEL:0, y=-50, z=0
+3.65832e+10ns POS: x=170, y=35.3142, z=0; VEL:0, y=0, z=0
+3.65832e+10ns POS: x=170, y=35.3142, z=0; VEL:0, y=-50.1641, z=0
+3.66344e+10ns POS: x=210, y=210, z=0; VEL:0, y=0, z=0
+3.66344e+10ns POS: x=210, y=210, z=0; VEL:0, y=-50, z=0
+3.66891e+10ns POS: x=170, y=30, z=0; VEL:0, y=0, z=0
+3.66891e+10ns POS: x=170, y=30, z=0; VEL:50.1641, y=0, z=0
+3.67826e+10ns POS: x=174.686, y=30, z=0; VEL:0, y=0, z=0
+3.67826e+10ns POS: x=174.686, y=30, z=0; VEL:50.3531, y=0, z=0
+3.68819e+10ns POS: x=179.686, y=30, z=0; VEL:0, y=0, z=0
+3.68819e+10ns POS: x=179.686, y=30, z=0; VEL:50.2327, y=0, z=0
+3.73478e+10ns POS: x=210, y=174.333, z=0; VEL:0, y=0, z=0
+3.73478e+10ns POS: x=210, y=174.333, z=0; VEL:0, y=-50.1709, z=0
+3.74474e+10ns POS: x=210, y=169.333, z=0; VEL:0, y=0, z=0
+3.74474e+10ns POS: x=210, y=169.333, z=0; VEL:0, y=-50.1953, z=0
+3.74791e+10ns POS: x=209.686, y=30, z=0; VEL:0, y=0, z=0
+3.74791e+10ns POS: x=209.686, y=30, z=0; VEL:50.1916, y=0, z=0
+3.74853e+10ns POS: x=210, y=30, z=0; VEL:0, y=0, z=0
+3.74853e+10ns POS: x=210, y=30, z=0; VEL:0, y=50.1916, z=0
+3.77463e+10ns POS: x=210, y=154.333, z=0; VEL:0, y=0, z=0
+3.77463e+10ns POS: x=210, y=154.333, z=0; VEL:0, y=-50.1539, z=0
+3.78327e+10ns POS: x=210, y=150, z=0; VEL:0, y=0, z=0
+3.78327e+10ns POS: x=210, y=150, z=0; VEL:-50.1539, y=0, z=0
+3.8145e+10ns POS: x=194.333, y=150, z=0; VEL:0, y=0, z=0
+3.8145e+10ns POS: x=194.333, y=150, z=0; VEL:-50, y=0, z=0
+3.82317e+10ns POS: x=190, y=150, z=0; VEL:0, y=0, z=0
+3.82317e+10ns POS: x=190, y=150, z=0; VEL:0, y=-50, z=0
+3.82823e+10ns POS: x=210, y=70, z=0; VEL:0, y=0, z=0
+3.82823e+10ns POS: x=210, y=70, z=0; VEL:-50.1916, y=0, z=0
+3.83756e+10ns POS: x=205.314, y=70, z=0; VEL:0, y=0, z=0
+3.83756e+10ns POS: x=205.314, y=70, z=0; VEL:-50.0546, y=0, z=0
+3.86753e+10ns POS: x=190.314, y=70, z=0; VEL:0, y=0, z=0
+3.86753e+10ns POS: x=190.314, y=70, z=0; VEL:-50.0905, y=0, z=0
+3.86816e+10ns POS: x=190, y=70, z=0; VEL:0, y=0, z=0
+3.86816e+10ns POS: x=190, y=70, z=0; VEL:0, y=50.0905, z=0
+3.8845e+10ns POS: x=190, y=119.333, z=0; VEL:0, y=0, z=0
+3.8845e+10ns POS: x=190, y=119.333, z=0; VEL:0, y=-50.0445, z=0
+3.89449e+10ns POS: x=190, y=114.333, z=0; VEL:0, y=0, z=0
+3.89449e+10ns POS: x=190, y=114.333, z=0; VEL:0, y=-50.0365, z=0
+3.90315e+10ns POS: x=190, y=110, z=0; VEL:0, y=0, z=0
+3.90315e+10ns POS: x=190, y=110, z=0; VEL:50.0365, y=0, z=0
+3.90809e+10ns POS: x=190, y=90, z=0; VEL:0, y=0, z=0
+3.90809e+10ns POS: x=190, y=90, z=0; VEL:50.0905, y=0, z=0
+3.91448e+10ns POS: x=195.667, y=110, z=0; VEL:0, y=0, z=0
+3.91448e+10ns POS: x=195.667, y=110, z=0; VEL:50.5953, y=0, z=0
+3.91744e+10ns POS: x=194.686, y=90, z=0; VEL:0, y=0, z=0
+3.91744e+10ns POS: x=194.686, y=90, z=0; VEL:50.0108, y=0, z=0
+3.94281e+10ns POS: x=210, y=110, z=0; VEL:0, y=0, z=0
+3.94281e+10ns POS: x=210, y=110, z=0; VEL:0, y=50.5953, z=0
+3.94806e+10ns POS: x=210, y=90, z=0; VEL:0, y=0, z=0
+3.94806e+10ns POS: x=210, y=90, z=0; VEL:0, y=50.0108, z=0
+3.97743e+10ns POS: x=210, y=104.686, z=0; VEL:0, y=0, z=0
+3.97743e+10ns POS: x=210, y=104.686, z=0; VEL:0, y=50.1662, z=0
+3.98234e+10ns POS: x=210, y=130, z=0; VEL:0, y=0, z=0
+3.98234e+10ns POS: x=210, y=130, z=0; VEL:-50.5953, y=0, z=0
+3.99354e+10ns POS: x=204.333, y=130, z=0; VEL:0, y=0, z=0
+3.99354e+10ns POS: x=204.333, y=130, z=0; VEL:-50, y=0, z=0
+4.00733e+10ns POS: x=210, y=119.686, z=0; VEL:0, y=0, z=0
+4.00733e+10ns POS: x=210, y=119.686, z=0; VEL:0, y=50.0006, z=0
+4.0222e+10ns POS: x=190, y=130, z=0; VEL:0, y=0, z=0
+4.0222e+10ns POS: x=190, y=130, z=0; VEL:0, y=-50, z=0
+4.02354e+10ns POS: x=190, y=129.333, z=0; VEL:0, y=0, z=0
+4.02354e+10ns POS: x=190, y=129.333, z=0; VEL:0, y=-50, z=0
+4.02733e+10ns POS: x=210, y=129.686, z=0; VEL:0, y=0, z=0
+4.02733e+10ns POS: x=210, y=129.686, z=0; VEL:0, y=50, z=0
+4.02796e+10ns POS: x=210, y=130, z=0; VEL:0, y=0, z=0
+4.02796e+10ns POS: x=210, y=130, z=0; VEL:-50, y=0, z=0
+4.04354e+10ns POS: x=190, y=119.333, z=0; VEL:0, y=0, z=0
+4.04354e+10ns POS: x=190, y=119.333, z=0; VEL:0, y=-50.1431, z=0
+4.04733e+10ns POS: x=200.314, y=130, z=0; VEL:0, y=0, z=0
+4.04733e+10ns POS: x=200.314, y=130, z=0; VEL:-50, y=0, z=0
+4.05733e+10ns POS: x=195.314, y=130, z=0; VEL:0, y=0, z=0
+4.05733e+10ns POS: x=195.314, y=130, z=0; VEL:-50, y=0, z=0
+4.06215e+10ns POS: x=190, y=110, z=0; VEL:0, y=0, z=0
+4.06215e+10ns POS: x=190, y=110, z=0; VEL:50.1431, y=0, z=0
+4.06796e+10ns POS: x=190, y=130, z=0; VEL:0, y=0, z=0
+4.06796e+10ns POS: x=190, y=130, z=0; VEL:0, y=50, z=0
+4.08733e+10ns POS: x=190, y=139.686, z=0; VEL:0, y=0, z=0
+4.08733e+10ns POS: x=190, y=139.686, z=0; VEL:0, y=50.1298, z=0
+4.10204e+10ns POS: x=210, y=110, z=0; VEL:0, y=0, z=0
+4.10204e+10ns POS: x=210, y=110, z=0; VEL:0, y=50.1431, z=0
+4.10337e+10ns POS: x=210, y=110.667, z=0; VEL:0, y=0, z=0
+4.10337e+10ns POS: x=210, y=110.667, z=0; VEL:0, y=50.0265, z=0
+4.12336e+10ns POS: x=210, y=120.667, z=0; VEL:0, y=0, z=0
+4.12336e+10ns POS: x=210, y=120.667, z=0; VEL:0, y=50.1113, z=0
+4.1372e+10ns POS: x=190, y=164.686, z=0; VEL:0, y=0, z=0
+4.1372e+10ns POS: x=190, y=164.686, z=0; VEL:0, y=50, z=0
+4.14783e+10ns POS: x=190, y=170, z=0; VEL:0, y=0, z=0
+4.14783e+10ns POS: x=190, y=170, z=0; VEL:50, y=0, z=0
+4.1572e+10ns POS: x=194.686, y=170, z=0; VEL:0, y=0, z=0
+4.1572e+10ns POS: x=194.686, y=170, z=0; VEL:50.2216, y=0, z=0
+4.18322e+10ns POS: x=210, y=150.667, z=0; VEL:0, y=0, z=0
+4.18322e+10ns POS: x=210, y=150.667, z=0; VEL:0, y=50.1007, z=0
+4.18769e+10ns POS: x=210, y=170, z=0; VEL:0, y=0, z=0
+4.18769e+10ns POS: x=210, y=170, z=0; VEL:0, y=-50.2216, z=0
+4.21316e+10ns POS: x=210, y=165.667, z=0; VEL:0, y=0, z=0
+4.21316e+10ns POS: x=210, y=165.667, z=0; VEL:0, y=50, z=0
+4.22183e+10ns POS: x=210, y=170, z=0; VEL:0, y=0, z=0
+4.22183e+10ns POS: x=210, y=170, z=0; VEL:-50, y=0, z=0
+4.25316e+10ns POS: x=194.333, y=170, z=0; VEL:0, y=0, z=0
+4.25316e+10ns POS: x=194.333, y=170, z=0; VEL:-50.094, y=0, z=0
+4.26181e+10ns POS: x=190, y=170, z=0; VEL:0, y=0, z=0
+4.26181e+10ns POS: x=190, y=170, z=0; VEL:0, y=-50.094, z=0
+4.30174e+10ns POS: x=190, y=150, z=0; VEL:0, y=0, z=0
+4.30174e+10ns POS: x=190, y=150, z=0; VEL:50.094, y=0, z=0
+4.30654e+10ns POS: x=210, y=110.314, z=0; VEL:0, y=0, z=0
+4.30654e+10ns POS: x=210, y=110.314, z=0; VEL:0, y=-50, z=0
+4.30717e+10ns POS: x=210, y=110, z=0; VEL:0, y=0, z=0
+4.30717e+10ns POS: x=210, y=110, z=0; VEL:-50, y=0, z=0
+4.31654e+10ns POS: x=205.314, y=110, z=0; VEL:0, y=0, z=0
+4.31654e+10ns POS: x=205.314, y=110, z=0; VEL:-50.1127, y=0, z=0
+4.34166e+10ns POS: x=210, y=150, z=0; VEL:0, y=0, z=0
+4.34166e+10ns POS: x=210, y=150, z=0; VEL:0, y=50.094, z=0
+4.3471e+10ns POS: x=190, y=110, z=0; VEL:0, y=0, z=0
+4.3471e+10ns POS: x=190, y=110, z=0; VEL:0, y=50.1127, z=0
+4.35298e+10ns POS: x=210, y=155.667, z=0; VEL:0, y=0, z=0
+4.35298e+10ns POS: x=210, y=155.667, z=0; VEL:0, y=50, z=0
+4.35645e+10ns POS: x=190, y=114.686, z=0; VEL:0, y=0, z=0
+4.35645e+10ns POS: x=190, y=114.686, z=0; VEL:0, y=50, z=0
+4.37298e+10ns POS: x=210, y=165.667, z=0; VEL:0, y=0, z=0
+4.37298e+10ns POS: x=210, y=165.667, z=0; VEL:0, y=50.0737, z=0
+4.38163e+10ns POS: x=210, y=170, z=0; VEL:0, y=0, z=0
+4.38163e+10ns POS: x=210, y=170, z=0; VEL:-50.0737, y=0, z=0
+4.43645e+10ns POS: x=190, y=154.686, z=0; VEL:0, y=0, z=0
+4.43645e+10ns POS: x=190, y=154.686, z=0; VEL:0, y=50, z=0
+4.45286e+10ns POS: x=174.333, y=170, z=0; VEL:0, y=0, z=0
+4.45286e+10ns POS: x=174.333, y=170, z=0; VEL:-50.016, y=0, z=0
+4.45645e+10ns POS: x=190, y=164.686, z=0; VEL:0, y=0, z=0
+4.45645e+10ns POS: x=190, y=164.686, z=0; VEL:0, y=50, z=0
+4.46152e+10ns POS: x=170, y=170, z=0; VEL:0, y=0, z=0
+4.46152e+10ns POS: x=170, y=170, z=0; VEL:0, y=50.016, z=0
+4.46286e+10ns POS: x=170, y=170.667, z=0; VEL:0, y=0, z=0
+4.46286e+10ns POS: x=170, y=170.667, z=0; VEL:0, y=50.239, z=0
+4.46708e+10ns POS: x=190, y=170, z=0; VEL:0, y=0, z=0
+4.46708e+10ns POS: x=190, y=170, z=0; VEL:50, y=0, z=0
+4.48276e+10ns POS: x=170, y=180.667, z=0; VEL:0, y=0, z=0
+4.48276e+10ns POS: x=170, y=180.667, z=0; VEL:0, y=50.1554, z=0
+4.50137e+10ns POS: x=170, y=190, z=0; VEL:0, y=0, z=0
+4.50137e+10ns POS: x=170, y=190, z=0; VEL:50.1554, y=0, z=0
+4.50708e+10ns POS: x=210, y=170, z=0; VEL:0, y=0, z=0
+4.50708e+10ns POS: x=210, y=170, z=0; VEL:0, y=50, z=0
+4.52264e+10ns POS: x=180.667, y=190, z=0; VEL:0, y=0, z=0
+4.52264e+10ns POS: x=180.667, y=190, z=0; VEL:50.2154, y=0, z=0
+4.52645e+10ns POS: x=210, y=179.686, z=0; VEL:0, y=0, z=0
+4.52645e+10ns POS: x=210, y=179.686, z=0; VEL:0, y=50.0811, z=0
+4.53259e+10ns POS: x=185.667, y=190, z=0; VEL:0, y=0, z=0
+4.53259e+10ns POS: x=185.667, y=190, z=0; VEL:50.1973, y=0, z=0
+4.54122e+10ns POS: x=190, y=190, z=0; VEL:0, y=0, z=0
+4.54122e+10ns POS: x=190, y=190, z=0; VEL:0, y=-50.1973, z=0
+4.55251e+10ns POS: x=190, y=184.333, z=0; VEL:0, y=0, z=0
+4.55251e+10ns POS: x=190, y=184.333, z=0; VEL:0, y=-50, z=0
+4.56251e+10ns POS: x=190, y=179.333, z=0; VEL:0, y=0, z=0
+4.56251e+10ns POS: x=190, y=179.333, z=0; VEL:0, y=-50.039, z=0
+4.58117e+10ns POS: x=190, y=170, z=0; VEL:0, y=0, z=0
+4.58117e+10ns POS: x=190, y=170, z=0; VEL:50.039, y=0, z=0
+4.58698e+10ns POS: x=210, y=210, z=0; VEL:0, y=0, z=0
+4.58698e+10ns POS: x=210, y=210, z=0; VEL:-50.0811, y=0, z=0
+4.59249e+10ns POS: x=195.667, y=170, z=0; VEL:0, y=0, z=0
+4.59249e+10ns POS: x=195.667, y=170, z=0; VEL:50, y=0, z=0
+4.62116e+10ns POS: x=210, y=170, z=0; VEL:0, y=0, z=0
+4.62116e+10ns POS: x=210, y=170, z=0; VEL:0, y=50, z=0
+4.62691e+10ns POS: x=190, y=210, z=0; VEL:0, y=0, z=0
+4.62691e+10ns POS: x=190, y=210, z=0; VEL:0, y=-50.0811, z=0
+4.64249e+10ns POS: x=210, y=180.667, z=0; VEL:0, y=0, z=0
+4.64249e+10ns POS: x=210, y=180.667, z=0; VEL:0, y=50.1532, z=0
+4.64625e+10ns POS: x=190, y=200.314, z=0; VEL:0, y=0, z=0
+4.64625e+10ns POS: x=190, y=200.314, z=0; VEL:0, y=-50, z=0
+4.65246e+10ns POS: x=210, y=185.667, z=0; VEL:0, y=0, z=0
+4.65246e+10ns POS: x=210, y=185.667, z=0; VEL:0, y=50, z=0
+4.66688e+10ns POS: x=190, y=190, z=0; VEL:0, y=0, z=0
+4.66688e+10ns POS: x=190, y=190, z=0; VEL:50, y=0, z=0
+4.67246e+10ns POS: x=210, y=195.667, z=0; VEL:0, y=0, z=0
+4.67246e+10ns POS: x=210, y=195.667, z=0; VEL:0, y=50.0829, z=0
+4.67625e+10ns POS: x=194.686, y=190, z=0; VEL:0, y=0, z=0
+4.67625e+10ns POS: x=194.686, y=190, z=0; VEL:50, y=0, z=0
+4.68625e+10ns POS: x=199.686, y=190, z=0; VEL:0, y=0, z=0
+4.68625e+10ns POS: x=199.686, y=190, z=0; VEL:50, y=0, z=0
+4.70108e+10ns POS: x=210, y=210, z=0; VEL:0, y=0, z=0
+4.70108e+10ns POS: x=210, y=210, z=0; VEL:-50.0829, y=0, z=0
+4.70688e+10ns POS: x=210, y=190, z=0; VEL:0, y=0, z=0
+4.70688e+10ns POS: x=210, y=190, z=0; VEL:0, y=-50, z=0
+4.74234e+10ns POS: x=189.333, y=210, z=0; VEL:0, y=0, z=0
+4.74234e+10ns POS: x=189.333, y=210, z=0; VEL:-50.0661, y=0, z=0
+4.74688e+10ns POS: x=210, y=170, z=0; VEL:0, y=0, z=0
+4.74688e+10ns POS: x=210, y=170, z=0; VEL:-50, y=0, z=0
+4.86085e+10ns POS: x=130, y=210, z=0; VEL:0, y=0, z=0
+4.86085e+10ns POS: x=130, y=210, z=0; VEL:0, y=-50.0661, z=0
+4.86688e+10ns POS: x=150, y=170, z=0; VEL:0, y=0, z=0
+4.86688e+10ns POS: x=150, y=170, z=0; VEL:0, y=50, z=0
+4.87217e+10ns POS: x=130, y=204.333, z=0; VEL:0, y=0, z=0
+4.87217e+10ns POS: x=130, y=204.333, z=0; VEL:0, y=-50, z=0
+4.87625e+10ns POS: x=150, y=174.686, z=0; VEL:0, y=0, z=0
+4.87625e+10ns POS: x=150, y=174.686, z=0; VEL:0, y=50, z=0
+4.90625e+10ns POS: x=150, y=189.686, z=0; VEL:0, y=0, z=0
+4.90625e+10ns POS: x=150, y=189.686, z=0; VEL:0, y=50.2485, z=0
+4.91217e+10ns POS: x=130, y=184.333, z=0; VEL:0, y=0, z=0
+4.91217e+10ns POS: x=130, y=184.333, z=0; VEL:0, y=-50.1445, z=0
+4.94076e+10ns POS: x=130, y=170, z=0; VEL:0, y=0, z=0
+4.94076e+10ns POS: x=130, y=170, z=0; VEL:50.1445, y=0, z=0
+4.94668e+10ns POS: x=150, y=210, z=0; VEL:0, y=0, z=0
+4.94668e+10ns POS: x=150, y=210, z=0; VEL:50.2485, y=0, z=0
